genre_id,movie_id
1,118972
6,118972
8,118972
24,118972
5,118998
9,118998
10,118998
4,119008
6,119008
8,119008
5,119019
8,119019
8,119033
20,119033
1,119051
2,119051
8,119051
24,119051
8,119080
14,119081
21,119081
24,119081
1,119094
6,119094
21,119094
24,119094
1,119116
2,119116
21,119116
5,119137
9,119137
21,119137
5,119164
8,119164
15,119164
1,119173
8,119173
25,119173
8,119174
17,119174
24,119174
8,119177
21,119177
24,119177
1,119190
2,119190
5,119190
9,119190
20,119190
6,119210
17,119210
24,119210
8,119217
10,119227
14,119227
1,119229
5,119229
6,119229
20,119229
24,119229
5,119304
8,119304
20,119304
8,119313
20,119313
8,119314
20,119314
26,119314
5,119326
6,119338
8,119338
20,119338
14,119345
17,119345
24,119345
3,119346
5,119346
8,119346
10,119346
21,119346
8,119349
5,119360
5,119361
8,119361
1,119395
2,119395
6,119395
24,119395
6,119396
24,119396
6,119448
8,119448
17,119448
6,119468
8,119468
17,119468
24,119468
4,119485
8,119485
13,119485
25,119485
6,119488
8,119488
17,119488
24,119488
8,119494
20,119494
25,119494
4,119502
8,119502
5,119528
10,119528
20,119528
1,119567
2,119567
21,119567
8,119572
20,119572
5,119574
8,119574
6,119592
8,119592
24,119592
8,119643
10,119643
20,119643
2,119654
5,119654
9,119654
17,119654
21,119654
6,119668
8,119668
17,119668
24,119668
5,119670
8,119670
1,119695
5,119695
6,119695
24,119695
2,119698
3,119698
10,119698
1,119707
2,119707
10,119707
21,119707
24,119707
5,119738
20,119738
5,119778
8,119778
20,119778
1,119807
2,119807
5,119807
6,119807
5,119822
8,119822
20,119822
8,119843
20,119843
1,119874
24,119874
5,119905
8,119905
1,119925
2,119925
8,119925
21,119925
4,119934
8,119934
23,119934
4,119937
8,119937
20,119937
23,119937
5,119942
8,119942
6,119978
8,119978
24,119978
14,120004
17,120004
21,120004
24,120004
1,120008
6,120008
24,120008
5,120018
6,120018
24,120018
1,120053
2,120053
20,120053
21,120053
24,120053
14,120082
17,120082
4,120094
8,120094
15,120094
2,120102
4,120102
8,120102
13,120102
25,120102
1,120107
24,120107
5,120122
6,120122
20,120122
5,120133
9,120133
10,120133
5,120148
8,120148
10,120148
20,120148
1,120152
8,120152
21,120152
24,120152
1,120157
8,120157
21,120157
5,120169
8,120169
8,120176
17,120176
24,120176
1,120177
14,120177
1,120179
6,120179
20,120179
24,120179
8,120184
17,120184
21,120184
24,120184
5,120185
9,120185
15,120185
1,120188
2,120188
5,120188
8,120188
25,120188
1,120201
21,120201
25,120201
1,120207
6,120207
21,120207
5,120210
8,120255
8,120274
16,120274
5,120321
8,120321
6,120324
8,120324
24,120324
8,120338
20,120338
1,120347
2,120347
24,120347
2,120363
3,120363
5,120363
9,120363
10,120363
7,120370
5,120382
8,120382
21,120382
1,120390
24,120390
5,120391
8,120391
20,120391
23,120391
8,120402
1,120461
8,120461
21,120461
24,120461
1,120479
2,120479
10,120479
1,120483
5,120483
6,120483
24,120483
5,120484
23,120484
5,120531
20,120531
5,120533
8,120533
8,120577
15,120577
6,120586
8,120586
2,120587
3,120587
5,120587
9,120587
1,120591
2,120591
21,120591
24,120591
2,120595
5,120595
8,120595
9,120595
10,120595
2,120598
9,120598
5,120601
8,120601
10,120601
8,120603
13,120603
14,120603
1,120609
5,120609
6,120609
24,120609
1,120611
14,120611
8,120613
5,120618
8,120620
17,120620
24,120620
2,120623
3,120623
5,120623
9,120623
10,120623
2,120630
3,120630
5,120630
8,120630
9,120630
5,120631
8,120631
20,120631
8,120632
10,120632
20,120632
8,120633
5,120645
9,120645
8,120646
1,120647
8,120647
20,120647
21,120647
24,120647
5,120654
2,120655
5,120655
8,120655
10,120655
1,120657
2,120657
13,120657
1,120660
6,120660
8,120660
17,120660
24,120660
8,120662
17,120662
24,120662
8,120663
17,120663
24,120663
2,120669
5,120669
8,120669
4,120679
8,120679
20,120679
14,120681
17,120681
24,120681
4,120684
8,120684
5,120686
8,120686
6,120689
8,120689
10,120689
17,120689
5,120693
6,120693
1,120696
6,120696
8,120696
24,120696
5,120701
8,120701
5,120703
8,120703
20,120703
8,120709
8,120710
10,120710
24,120710
8,120716
25,120716
5,120722
8,120722
20,120722
1,120724
5,120724
24,120724
5,120735
6,120735
1,120737
2,120737
8,120737
10,120737
1,120738
2,120738
9,120738
21,120738
24,120738
1,120744
2,120744
1,120746
2,120746
5,120746
20,120746
24,120746
26,120746
1,120749
6,120749
8,120749
24,120749
1,120751
2,120751
9,120751
10,120751
24,120751
1,120755
2,120755
24,120755
2,120762
3,120762
9,120762
10,120762
16,120762
25,120762
5,120764
9,120764
21,120764
1,120768
6,120768
8,120768
17,120768
24,120768
1,120769
6,120769
8,120769
13,120769
26,120769
5,120770
15,120770
20,120770
5,120772
8,120772
20,120772
1,120775
8,120775
13,120775
20,120775
25,120775
26,120775
8,120776
6,120780
8,120780
20,120780
24,120780
1,120784
6,120784
8,120784
24,120784
5,120791
8,120791
10,120791
20,120791
2,120794
3,120794
4,120794
8,120794
9,120794
10,120794
16,120794
5,120797
8,120797
20,120797
2,120800
3,120800
5,120800
8,120800
9,120800
10,120800
16,120800
8,120802
15,120802
17,120802
20,120802
1,120804
14,120804
21,120804
5,120813
6,120813
1,120815
8,120815
25,120815
8,120824
1,120828
2,120828
5,120828
20,120828
5,120831
8,120831
6,120832
17,120832
24,120832
8,120834
17,120834
20,120834
24,120834
1,120844
2,120844
21,120844
24,120844
5,120857
8,120857
25,120857
8,120863
25,120863
1,120877
14,120877
24,120877
5,120878
8,120878
20,120878
8,120879
15,120879
5,120882
9,120882
10,120882
21,120882
5,120885
8,120885
8,120889
10,120889
20,120889
6,120890
8,120890
17,120890
24,120890
1,120891
5,120891
21,120891
26,120891
8,120902
17,120902
21,120902
24,120902
1,120903
2,120903
21,120903
5,120906
6,120906
8,120906
17,120906
24,120906
14,120907
21,120907
24,120907
3,120910
9,120910
10,120910
15,120910
1,120912
2,120912
5,120912
9,120912
10,120912
17,120912
21,120912
1,120913
2,120913
3,120913
9,120913
21,120913
1,120915
2,120915
10,120915
21,120915
2,120917
3,120917
5,120917
9,120917
10,120917
3,121164
8,121164
9,121164
10,121164
16,121164
20,121164
1,121765
2,121765
10,121765
21,121765
1,121766
2,121766
10,121766
21,121766
1,122151
6,122151
24,122151
5,122459
8,122459
20,122459
5,122541
20,122541
1,122690
2,122690
6,122690
24,122690
1,122718
2,122718
5,122718
9,122718
21,122718
5,122906
20,122906
5,122933
6,122933
17,123755
21,123755
24,123755
6,123948
14,123948
17,123948
24,123948
5,124137
8,124137
5,124179
8,124179
5,124198
6,124198
24,124198
5,124298
8,124298
20,124298
21,124298
8,124718
23,124718
5,124819
21,124819
5,124879
8,124879
9,124879
5,125022
6,125022
20,125022
5,125439
8,125439
20,125439
4,125664
5,125664
8,125664
5,125971
8,125971
20,125971
2,126029
3,126029
5,126029
9,126029
10,126029
8,126261
8,126859
5,126886
8,126886
8,126916
20,126916
23,126916
5,126938
21,127302
4,127536
8,127536
13,127536
5,127723
20,127723
8,128214
20,128214
8,128278
24,128278
6,128442
8,128442
5,128445
8,128445
5,128853
8,128853
20,128853
1,129167
2,129167
3,129167
5,129167
8,129167
9,129167
21,129167
5,129280
4,129290
5,129290
8,129290
20,129290
10,129332
14,129332
24,129332
5,129387
20,129387
8,129923
20,129923
14,130018
17,130018
5,130019
20,130019
5,130121
6,130121
20,130121
4,130444
8,130444
20,130444
25,130444
2,130623
3,130623
9,130623
24,130623
6,130827
8,130827
5,131325
5,131369
8,131369
5,131436
1,131646
2,131646
21,131646
2,131704
3,131704
5,131704
9,131704
10,131704
1,132245
8,132245
23,132245
1,132347
5,132347
10,132347
21,132347
8,132512
20,132512
1,133093
21,133093
8,133117
1,133152
2,133152
21,133152
24,133152
2,133240
3,133240
9,133240
21,133240
14,133751
17,133751
21,133751
1,133952
24,133952
2,134067
3,134067
5,134067
8,134067
9,134067
16,134067
14,134084
17,134084
6,134119
8,134119
24,134119
8,134154
20,134154
25,134154
26,134154
17,134273
24,134273
5,134618
8,134618
23,134618
14,134619
17,134619
21,134619
24,134619
5,134630
8,134630
15,134630
14,134847
21,134847
14,134983
21,134983
24,134983
5,137338
8,137338
20,137338
6,137363
8,137363
24,137363
1,137494
6,137494
20,137494
24,137494
8,137523
5,138097
8,138097
20,138097
8,138304
21,138304
24,138304
5,138510
10,138510
14,138510
24,138510
5,138524
6,138524
20,138524
8,138704
17,138704
24,138704
2,138749
3,138749
5,138749
9,138749
20,138749
1,138862
5,138862
6,138862
24,138862
6,138946
8,138946
20,138946
24,138946
4,138987
5,138987
20,138987
8,139134
20,139134
5,139239
6,139239
1,139414
5,139414
14,139414
8,139462
20,139462
8,139615
6,139654
8,139654
24,139654
5,139699
8,139699
20,139699
23,139699
17,139809
21,139809
24,139809
10,140340
20,140340
4,140352
8,140352
24,140352
5,140397
8,140397
8,140888
1,141369
2,141369
5,141369
9,141369
21,141369
4,141399
5,141399
20,141399
5,141907
20,141907
1,141926
25,141926
1,142192
6,142192
8,142192
17,142192
24,142192
5,142201
6,142201
8,142201
5,142342
8,142342
17,142688
24,142688
1,143145
2,143145
24,143145
5,143746
8,143746
20,143746
6,144084
8,144084
1,144117
6,144117
24,144117
5,144120
10,144120
14,144120
20,144120
5,144168
8,144178
20,144178
8,144214
17,144214
24,144214
5,144528
20,144528
21,144528
5,144640
20,144640
14,144814
21,144814
24,144814
1,144964
2,144964
10,144964
21,144964
1,145487
2,145487
10,145487
20,145487
14,145531
8,145653
1,145660
2,145660
5,145660
6,145660
6,145681
8,145681
17,145681
24,145681
5,145893
8,145893
10,145893
20,145893
8,146309
13,146309
24,146309
1,146316
2,146316
10,146316
24,146316
14,146336
17,146336
24,146336
1,146675
10,146675
14,146675
17,146675
8,146838
23,146838
5,146882
8,146882
15,146882
20,146882
8,146984
10,146984
23,146984
5,147004
8,147004
15,147004
20,147004
5,147612
8,147612
5,147800
8,147800
20,147800
1,149261
21,149261
24,149261
8,149624
20,149624
26,149624
5,149691
8,149691
8,149964
8,150216
6,150377
17,150377
24,150377
8,150433
20,150433
25,150433
2,151137
4,151137
8,151137
13,151137
25,151137
4,151568
5,151568
8,151568
13,151568
15,151568
16,151568
5,151804
8,154420
6,155197
8,155197
20,155197
6,155267
20,155267
24,155267
5,155711
6,155711
8,155711
5,155776
6,155776
24,155776
5,156196
14,156205
21,156205
24,156205
5,156323
6,156323
5,156639
8,156812
9,156812
23,156812
5,156841
8,156841
20,156841
8,156934
17,156934
20,156934
1,157472
2,157472
5,157472
21,157472
24,157472
5,157503
20,157503
24,157503
8,158583
24,158583
5,158622
9,158622
20,158622
21,158622
2,158811
5,158811
9,158811
10,158811
15,158811
21,158811
3,158983
5,158983
10,158983
16,158983
8,159097
20,159097
5,159206
20,159206
1,159273
8,159273
24,159273
25,159273
2,159365
8,159365
13,159365
20,159365
25,159365
2,159421
5,159421
9,159421
10,159421
16,159421
1,160009
2,160009
6,160009
24,160009
1,160127
2,160127
5,160127
6,160127
24,160127
6,160184
14,160184
17,160184
24,160184
8,160216
9,160216
5,160236
9,160236
20,160236
5,160298
8,160399
17,160399
21,160399
24,160399
6,160401
8,160401
24,160401
8,160484
14,160484
24,160484
5,160498
20,160498
5,160862
20,160862
5,160916
8,160916
20,160916
5,161023
8,161023
8,161081
10,161081
14,161081
17,161081
24,161081
5,161083
6,161083
5,161100
8,161100
20,161100
5,161743
8,161743
4,161860
8,161860
2,162222
8,162222
20,162222
5,162236
8,162236
5,162346
8,162346
5,162348
20,162348
5,162360
6,162360
20,162360
1,162650
6,162650
24,162650
6,162677
8,162677
20,162677
24,162677
8,162830
5,162983
8,162983
1,163025
2,163025
21,163025
24,163025
5,163187
20,163187
1,163579
2,163579
5,163579
8,163579
24,163579
5,163651
8,163676
17,163676
24,163676
2,163978
8,163978
24,163978
6,163983
8,163983
14,163983
24,163983
8,163988
24,163988
6,164003
8,164003
24,164003
1,164052
14,164052
21,164052
24,164052
2,164085
8,164085
24,164085
5,164108
5,164114
8,164114
20,164114
14,164181
17,164181
24,164181
1,164184
8,164184
24,164184
6,164334
8,164334
24,164334
2,164912
5,164912
9,164912
10,164912
6,165361
8,165361
5,165710
15,165710
8,165773
24,165773
1,165798
6,165798
8,165798
24,165798
5,165831
6,165854
8,165854
17,165854
24,165854
1,165929
6,165929
24,165929
2,165982
3,165982
5,165982
8,165982
9,165982
10,165982
20,165982
8,166038
9,166038
5,166175
8,166175
5,166195
8,166195
3,166276
5,166276
10,166276
5,166396
8,166485
13,166485
20,166485
2,166813
3,166813
9,166813
26,166813
4,166896
8,166896
8,166924
17,166924
24,166924
1,167190
10,167190
14,167190
21,167190
2,167203
8,167203
20,167203
1,167260
2,167260
8,167260
10,167260
1,167261
2,167261
8,167261
10,167261
8,167404
17,167404
24,167404
5,167427
20,167427
1,167456
2,167456
5,167456
9,167456
21,167456
5,168192
8,168192
8,168446
5,168501
8,168501
6,168629
8,168629
16,168629
4,168786
8,168786
3,169414
5,169414
9,169414
8,169547
5,170016
9,170016
10,170016
5,171356
6,171356
20,171356
10,171363
14,171363
17,171363
24,171363
5,171433
8,171433
20,171433
5,171580
6,171580
8,171580
4,171804
6,171804
8,171804
20,171804
1,172156
5,172156
6,172156
24,172156
8,172396
20,172396
4,172493
8,172493
1,172495
8,172495
20,172495
8,172726
24,172726
5,173390
15,173390
5,173716
6,173716
24,173716
1,173840
2,173840
3,173840
10,173840
20,173840
21,173840
5,174336
20,174336
8,174480
20,174480
4,174856
8,174856
23,174856
1,175058
3,175058
5,175058
9,175058
10,175058
21,175058
8,175880
8,175996
13,175996
1,176269
21,176269
8,176783
17,176783
24,176783
2,177789
5,177789
21,177789
1,177971
2,177971
8,177971
24,177971
8,179098
20,179098
5,179116
8,179116
1,179626
6,179626
8,179626
24,179626
1,180052
5,180052
21,180052
4,180073
8,180073
8,180093
8,180734
23,180734
5,181151
21,181151
1,181316
5,181316
6,181316
24,181316
8,181536
1,181689
17,181689
21,181689
24,181689
1,181739
2,181739
3,181739
5,181739
6,181739
9,181739
10,181739
1,181836
5,181836
10,181836
21,181836
1,181852
21,181852
6,181865
8,181865
24,181865
2,181875
5,181875
8,181875
15,181875
6,181984
8,181984
24,181984
6,182000
8,182000
15,182000
17,182000
24,182000
8,182508
5,182789
8,182789
21,182789
5,183505
2,183523
21,183523
24,183523
6,183649
24,183649
4,183659
8,183659
1,183790
2,183790
20,183790
8,184791
20,184791
24,184791
1,184858
2,184858
6,184858
8,184858
9,184858
10,184858
20,184858
24,184858
1,184894
2,184894
5,184894
26,184894
2,184907
5,184907
9,184907
5,185014
8,185014
1,185183
2,185183
21,185183
14,185371
17,185371
24,185371
5,185431
10,185431
14,185937
5,186045
6,186045
17,186045
6,186151
8,186151
17,186151
21,186151
24,186151
8,186253
1,186566
2,186566
24,186566
8,186719
5,186975
8,186975
20,186975
1,187078
6,187078
24,187078
1,187393
8,187393
13,187393
25,187393
14,187696
24,187696
1,187738
14,187738
21,187738
24,187738
3,187819
5,187819
9,187819
5,188453
6,188453
24,188453
1,188640
2,188640
8,188640
21,188640
24,188640
5,188674
15,188674
5,188863
5,189192
10,189192
21,189192
8,189998
14,189998
5,190138
6,190138
8,190255
1,190332
8,190332
20,190332
2,190590
5,190590
6,190590
15,190590
1,190865
2,190865
8,190865
24,190865
5,191397
23,191397
8,191636
20,191636
5,191754
8,191754
5,192071
20,192071
5,192111
17,192111
20,192111
2,192255
5,192255
9,192255
10,192255
1,192614
6,192614
8,192614
24,192614
14,192731
17,192731
24,192731
1,193560
2,193560
8,193560
24,193560
26,193560
5,194624
4,195685
8,195685
14,195714
24,195714
8,195778
20,195778
5,195945
5,196216
6,196216
5,196229
5,196857
8,196857
23,196857
3,197159
5,197159
8,197159
5,198021
8,198021
20,198021
5,198386
6,198386
2,198781
3,198781
5,198781
9,198781
10,198781
5,199290
17,199626
24,199626
8,199725
20,199725
23,199725
1,199753
21,199753
24,199753
4,200027
5,200027
8,200027
6,200465
8,200465
20,200465
24,200465
14,200469
21,200469
24,200469
5,200530
8,200530
5,200550
8,200550
15,200550
20,200550
8,200720
20,200720
5,202402
8,202402
20,202402
8,202470
15,202470
5,202559
8,202559
1,202677
6,202677
8,202677
24,202677
8,203009
16,203009
20,203009
4,203019
8,203019
6,203119
24,203119
8,203230
5,203289
8,203289
20,203289
1,203408
2,203408
10,203408
21,203408
24,203408
5,204175
8,204175
20,204175
14,204313
17,204313
24,204313
6,204626
14,204626
17,204626
24,204626
5,204946
23,204946
1,204993
8,204993
17,204993
21,204993
5,205000
20,205000
2,205461
5,205461
8,205461
9,205461
10,205461
8,206113
23,206113
5,206226
14,206226
17,206226
8,206275
15,206275
20,206275
17,206314
24,206314
5,206420
10,206420
20,206420
8,206634
21,206634
24,206634
5,207201
10,207201
20,207201
1,208003
5,208003
6,208003
5,208092
6,208092
8,208874
24,208874
1,208988
6,208988
8,208988
24,208988
17,209144
24,209144
1,209163
2,209163
10,209163
24,209163
5,209475
20,209475
14,209958
21,209958
24,209958
4,210217
8,210217
8,210299
15,210299
8,210616
15,210616
20,210616
4,210945
8,210945
23,210945
2,211181
5,211181
9,211181
1,211443
14,211443
21,211443
24,211443
6,211465
8,211465
24,211465
5,211915
20,211915
6,211933
17,211933
24,211933
5,212338
1,212346
5,212346
6,212346
20,212346
5,212662
8,212662
20,212662
8,212712
20,212712
21,212712
2,212720
8,212720
21,212720
8,212974
15,212974
1,213149
8,213149
13,213149
20,213149
25,213149
2,213203
3,213203
5,213203
9,213203
20,213203
5,213790
8,213985
20,213985
5,215129
5,215545
8,215545
15,215545
8,215750
13,215750
25,215750
1,216216
17,216216
21,216216
24,216216
6,217505
8,217505
5,217630
20,217630
5,217756
23,217756
8,217869
17,217869
21,217869
24,217869
5,217894
4,218043
7,218043
23,218043
5,218182
8,218378
20,218378
26,218378
8,218619
14,218619
17,218619
24,218619
1,218817
6,218817
8,218817
24,218817
5,218839
8,218922
17,218922
20,218922
24,218922
5,218967
8,218967
10,218967
20,218967
1,219653
10,219653
14,219653
24,219653
5,219854
9,219854
10,219854
5,219952
6,219952
5,219965
6,219965
8,219965
20,219965
3,220099
5,220099
8,220099
9,220099
16,220099
5,220506
14,220506
24,220506
4,221027
6,221027
8,221027
6,221218
8,221218
17,221218
24,221218
7,221809
5,222850
8,222850
20,222850
23,222850
6,222851
8,222851
24,222851
8,223897
8,225071
20,225071
5,227005
6,227005
8,227005
24,227005
6,227445
8,227445
24,227445
1,227538
2,227538
5,227538
9,227538
21,227538
1,227984
5,227984
6,227984
24,227984
8,228277
1,228333
14,228333
21,228333
1,228750
8,228750
24,228750
2,229260
10,229260
14,229260
17,229260
24,229260
6,229340
8,229340
20,229340
1,230011
2,230011
3,230011
9,230011
10,230011
21,230011
5,230030
10,230030
20,230030
10,230600
14,230600
24,230600
8,230838
20,230838
2,231402
5,231402
6,231402
1,231448
6,231448
8,231448
5,231775
10,231775
1,232500
6,232500
24,232500
1,233142
5,233142
6,233142
24,233142
1,233469
8,233469
24,233469
5,233699
8,233699
1,234215
21,234215
5,234354
6,234354
8,234354
24,234354
5,234829
8,234829
20,234829
23,234829
1,235679
2,235679
3,235679
9,235679
10,235679
21,235679
6,235737
8,235737
17,235737
24,235737
5,236348
15,236348
5,236388
7,236388
2,236493
5,236493
6,236493
20,236493
8,236784
24,236784
6,237572
8,237572
17,237572
24,237572
8,238112
15,238112
20,238112
25,238112
1,238380
8,238380
21,238380
24,238380
8,238546
10,238546
14,238546
5,238924
8,238924
1,238948
5,238948
6,238948
24,238948
1,239395
5,239395
9,239395
10,239395
5,239948
6,239948
20,239948
5,239949
20,239949
8,240200
20,240200
5,240462
9,240462
10,240462
1,240468
5,240468
2,240510
8,240510
20,240510
25,240510
5,240515
6,240772
24,240772
5,240890
20,240890
5,240900
20,240900
8,241025
8,241303
20,241303
2,241527
9,241527
10,241527
5,241760
4,242193
6,242193
8,242193
5,242423
17,242423
1,242445
5,242445
6,242445
8,242445
24,242445
5,242508
6,242508
8,242508
20,242508
24,242508
6,242587
8,242587
1,242653
21,242653
14,242998
17,242998
24,242998
5,243155
8,243155
20,243155
1,243415
6,243415
8,243415
2,243585
3,243585
5,243585
9,243585
10,243585
5,243736
20,243736
1,244000
26,244000
5,244094
20,244094
1,244244
6,244244
24,244244
5,244970
20,244970
14,245120
24,245120
7,245280
23,245280
2,245429
3,245429
9,245429
10,245429
1,245562
8,245562
25,245562
2,245574
5,245574
8,245574
20,245574
14,245674
2,245686
5,245686
8,245686
8,245712
24,245712
1,245803
5,245803
10,245803
1,245844
2,245844
8,245844
20,245844
24,245844
5,246134
6,246134
20,246134
1,246460
2,246460
24,246460
5,246464
6,246464
24,246464
1,246544
2,246544
20,246544
8,246578
21,246578
24,246578
1,246894
21,246894
23,246894
5,246989
8,247199
6,247425
8,247425
5,247444
8,247444
20,247444
23,247444
6,247586
8,247586
24,247586
5,247638
9,247638
20,247638
5,247745
6,247745
17,247745
8,248012
20,248012
4,248667
8,248667
23,248667
5,248845
8,248845
15,248845
16,248845
1,249327
2,249327
3,249327
9,249327
10,249327
8,249462
15,249462
6,249478
17,249478
24,249478
1,249516
3,249516
5,249516
9,249516
10,249516
1,249588
5,249588
20,249588
24,249588
8,250224
20,250224
5,250274
8,250274
5,250310
6,250310
2,250371
4,250371
8,250371
5,250494
20,250494
2,250687
5,250687
1,250720
5,250720
6,250720
9,250720
8,250797
24,250797
8,251114
25,251114
5,251127
20,251127
6,251160
8,251160
24,251160
14,251736
5,252076
8,252076
20,252076
1,252223
5,252223
8,252223
25,252223
5,252299
6,252299
8,252299
24,252299
25,252299
2,252444
4,252444
8,252444
13,252444
8,252501
17,252501
5,252866
1,253126
5,253126
8,253126
8,253200
4,253474
8,253474
25,253474
1,253556
2,253556
10,253556
21,253556
24,253556
1,253754
2,253754
21,253754
24,253754
5,253798
23,253798
5,253867
20,253867
8,255094
5,255798
21,255798
6,255819
8,255819
20,255819
24,255819
5,256380
8,256380
10,256380
20,256380
5,256415
20,256415
5,256524
6,256524
17,256524
20,256524
6,257044
8,257044
24,257044
1,257076
2,257076
6,257076
24,257076
5,257106
5,257360
8,257360
5,257516
14,257516
1,257568
2,257568
5,257568
6,257568
6,257756
8,257756
17,257756
24,257756
6,258000
8,258000
24,258000
1,258038
2,258038
5,258038
16,258038
8,258068
17,258068
20,258068
24,258068
25,258068
5,258273
8,258273
20,258273
1,258463
17,258463
24,258463
2,258470
5,258470
20,258470
21,258470
8,259288
10,259288
17,259288
20,259288
24,259288
1,259324
10,259324
24,259324
5,259446
9,259446
20,259446
10,259711
17,259711
20,259711
21,259711
24,259711
1,259974
2,259974
3,259974
9,259974
21,259974
6,260866
8,260866
17,260866
24,260866
5,261289
20,261289
5,261392
14,261983
17,261983
8,262432
14,263488
17,263488
1,263728
2,263728
10,263728
21,263728
24,263728
5,263734
8,263734
20,263734
23,263734
1,264395
6,264395
8,264395
17,264395
24,264395
4,264464
6,264464
8,264464
8,264472
24,264472
6,264616
8,264616
24,264616
5,264761
8,264761
20,264761
8,264796
6,264935
17,264935
24,264935
5,265029
20,265029
8,265086
13,265086
25,265086
2,265087
5,265087
10,265087
5,265208
8,265208
20,265208
2,265298
5,265298
9,265298
5,265343
8,265343
20,265343
8,265349
14,265349
17,265349
24,265349
8,265459
24,265459
3,265632
5,265632
9,265632
17,265632
21,265632
6,265651
8,265651
17,265651
24,265651
8,265662
9,265662
23,265662
5,265666
8,265666
5,265808
6,265808
5,266452
6,266452
8,266452
24,266452
1,266465
6,266465
8,266465
24,266465
5,266489
2,266543
3,266543
5,266543
9,266543
1,266697
5,266747
15,266747
1,266915
5,266915
6,266915
24,266915
8,266971
23,266971
1,266987
6,266987
24,266987
8,267248
15,267248
17,267248
20,267248
24,267248
8,267626
13,267626
24,267626
25,267626
1,267804
21,267804
24,267804
2,267913
5,267913
17,267913
5,268126
8,268126
6,268200
8,268200
17,268200
2,268380
3,268380
5,268380
9,268380
1,268397
2,268397
3,268397
5,268397
9,268397
21,268397
8,268690
1,268695
2,268695
21,268695
4,268978
8,268978
8,268995
20,268995
6,269095
8,269095
17,269095
24,269095
5,269329
6,269329
8,269329
20,269329
24,269329
5,269341
20,269341
1,269347
6,269347
8,269347
24,269347
8,270259
24,270259
4,270288
5,270288
6,270288
8,270288
20,270288
24,270288
5,270846
9,270846
21,270846
5,270980
20,270980
5,271020
8,271020
1,271027
6,271027
8,271027
24,271027
5,271219
8,271219
20,271219
5,271259
6,271259
1,271367
5,271367
14,271367
1,272020
8,272020
24,272020
8,272152
17,272152
21,272152
6,272207
8,272207
17,272207
24,272207
5,272338
8,272338
20,272338
24,272338
8,273435
25,273435
14,273517
5,273799
6,273799
9,273799
8,273982
24,273982
1,274166
2,274166
5,274166
8,274558
20,274558
6,274711
8,274711
17,274711
5,274812
8,274812
20,274812
5,275022
8,275022
7,275309
23,275309
2,275847
3,275847
5,275847
8,275847
9,275847
10,275847
21,275847
5,276033
9,276033
15,276033
16,276033
5,276751
8,276751
20,276751
8,277027
1,277296
2,277296
10,277296
24,277296
5,277371
1,277434
8,277434
13,277434
25,277434
1,278295
5,278295
6,278295
24,278295
6,278435
8,278435
24,278435
5,278488
10,278488
5,278500
8,278500
20,278500
8,278504
17,278504
24,278504
8,278731
17,278731
24,278731
5,278823
20,278823
5,279064
8,279064
8,279111
13,279111
25,279111
8,279113
20,279113
5,279286
9,279286
20,279286
6,279331
8,279331
20,279331
24,279331
1,279493
5,279493
8,279778
5,279781
5,279889
8,279889
2,280030
3,280030
9,280030
10,280030
5,280460
8,280460
6,280477
8,280477
20,280477
1,280486
2,280486
5,280486
24,280486
8,280491
13,280491
25,280491
5,280590
20,280590
4,280653
6,280653
8,280653
25,280653
6,280665
8,280665
17,280665
24,280665
8,280707
17,280707
5,280720
15,280720
20,280720
5,280760
8,280760
4,280778
8,280778
20,280778
1,281322
6,281322
8,281322
23,281322
8,281358
20,281358
1,281364
5,281364
6,281364
8,281364
24,281364
2,281373
5,281373
9,281373
23,281373
8,281432
10,281432
17,281432
21,281432
5,281686
10,281686
17,281686
1,281820
6,281820
8,281820
20,281820
24,281820
2,282120
3,282120
5,282120
9,282120
10,282120
14,282209
17,282209
24,282209
5,282687
20,282687
5,283003
6,283003
8,283003
8,283026
24,283026
8,283084
9,283084
10,283084
20,283084
5,283111
20,283111
8,283139
1,283160
2,283160
24,283160
5,283323
15,283323
2,283426
3,283426
9,283426
16,283426
5,283465
9,283465
16,283465
20,283465
22,283465
6,283503
8,283503
8,283530
14,283632
17,283632
24,283632
5,283832
6,283832
16,283832
20,283832
5,283900
8,283900
5,284363
8,284363
20,284363
25,284363
17,284978
20,284978
21,284978
24,284978
5,285462
8,285531
14,285531
21,285531
24,285531
8,285742
20,285742
1,285823
6,285823
24,285823
6,285861
8,285861
24,285861
8,286106
21,286106
24,286106
1,286112
5,286112
23,286112
8,286162
8,286179
20,286179
3,286244
5,286244
8,286244
8,286261
5,286499
8,286499
20,286499
23,286499
1,286716
21,286716
5,286788
8,286788
9,286788
20,286788
1,287717
2,287717
5,287717
9,287717
21,287717
1,288045
5,288045
10,288045
14,288477
8,289043
14,289043
21,289043
24,289043
6,289765
8,289765
24,289765
5,289848
6,289848
21,289879
24,289879
6,289992
8,289992
24,289992
5,290002
20,290002
1,290095
5,290095
21,290095
8,290145
5,290212
20,290212
5,290332
1,290334
2,290334
10,290334
21,290334
24,290334
6,290673
8,290673
17,290673
24,290673
1,290879
2,290879
8,290879
13,290879
25,290879
5,291341
8,291341
23,291341
5,291502
20,291502
5,292644
8,292644
20,292644
5,293113
14,293113
16,293113
8,293508
16,293508
20,293508
24,293508
1,293564
5,293564
6,293564
24,293564
1,293662
6,293662
24,293662
5,293815
8,293815
2,294357
